record_id,timestamp,txid,src_ip,dst_ip,src_port,dst_port,geo_country,asn
net-rec-000885,2026-03-01T22:34:10+00:00,tx_norm_000314,19.252.73.153,116.109.94.90,32170,8333,JP,AS13335
net-rec-000886,2026-03-01T22:34:17+00:00,tx_norm_000515,121.83.176.237,111.249.115.193,50082,8333,SG,AS24940
net-rec-000887,2026-03-01T22:34:23+00:00,tx_norm_000176,157.40.25.10,163.148.130.24,45849,8333,CA,AS24940
net-rec-000888,2026-03-01T22:34:35+00:00,,65.97.197.141,128.180.171.110,39677,8333,JP,AS24940
net-rec-000889,2026-03-01T22:35:05+00:00,tx_peel_0010,134.45.125.212,163.148.130.24,44723,8333,NL,AS16509
net-rec-000890,2026-03-01T22:35:38+00:00,,158.23.29.172,157.40.25.10,33534,8333,NL,AS9009
net-rec-000891,2026-03-01T22:36:16+00:00,,87.24.147.103,128.92.40.36,29067,8333,FR,AS16509
net-rec-000892,2026-03-01T22:36:32+00:00,,30.186.84.203,108.14.79.135,51141,8333,US,AS24940
net-rec-000893,2026-03-01T22:37:17+00:00,tx_norm_000816,88.2.77.253,87.24.147.103,54296,8333,FR,AS9009
net-rec-000894,2026-03-01T22:37:34+00:00,tx_norm_000710,157.40.25.10,88.2.77.253,35421,8333,US,AS13335
net-rec-000895,2026-03-01T22:37:38+00:00,tx_norm_000966,74.63.19.69,35.153.165.77,29488,8333,NL,AS8075
net-rec-000896,2026-03-01T22:38:07+00:00,tx_norm_000979,59.83.89.153,30.186.84.203,49450,8333,IN,AS15169
net-rec-000897,2026-03-01T22:38:30+00:00,tx_norm_000671,23.141.103.68,37.43.203.47,49506,8333,JP,AS8075
net-rec-000898,2026-03-01T22:39:11+00:00,,20.188.207.148,88.2.77.253,42561,8333,SG,AS24940
net-rec-000899,2026-03-01T22:39:18+00:00,tx_norm_000883,174.148.92.173,88.2.77.253,54535,8333,SG,AS16509
net-rec-000900,2026-03-01T22:39:51+00:00,tx_norm_000412,23.141.103.68,32.122.147.191,49847,8333,NL,AS16509
net-rec-000901,2026-03-01T22:39:57+00:00,tx_norm_000179,67.40.13.173,124.239.91.232,26769,8333,DE,AS24940
net-rec-000902,2026-03-01T22:40:23+00:00,tx_norm_000501,30.186.84.203,124.239.91.232,52231,8333,CH,AS16509
net-rec-000903,2026-03-01T22:40:29+00:00,tx_norm_000161,21.82.139.145,91.141.254.84,44376,8333,IN,AS13335
net-rec-000904,2026-03-01T22:41:07+00:00,tx_norm_000566,19.252.73.153,124.239.91.232,9050,8333,CH,AS8075
net-rec-000905,2026-03-01T22:41:10+00:00,tx_norm_000877,112.167.147.51,59.83.89.153,21939,8333,SG,AS9009
net-rec-000906,2026-03-01T22:41:39+00:00,,178.218.155.238,124.239.91.232,20911,8333,IN,AS16509
net-rec-000907,2026-03-01T22:42:07+00:00,tx_norm_000848,151.103.130.87,174.148.92.173,55806,8333,DE,AS24940
net-rec-000908,2026-03-01T22:42:39+00:00,,32.103.129.112,112.167.147.51,9050,8333,DE,AS24940
net-rec-000909,2026-03-01T22:42:54+00:00,tx_norm_000797,128.180.171.110,128.180.171.110,20706,8333,IN,AS8075
net-rec-000910,2026-03-01T22:43:09+00:00,tx_norm_000423,74.63.19.69,178.7.198.79,36633,8333,IN,AS24940
net-rec-000911,2026-03-01T22:43:48+00:00,tx_fee_anomaly_0004,158.23.29.172,178.218.155.238,30479,8333,IN,AS24940
net-rec-000912,2026-03-01T22:44:18+00:00,,178.7.198.79,19.252.73.153,55384,8333,FR,AS15169
net-rec-000913,2026-03-01T22:44:46+00:00,tx_norm_000332,88.2.77.253,21.82.139.145,42924,8333,FR,AS8075
net-rec-000914,2026-03-01T22:45:09+00:00,tx_norm_000618,19.252.73.153,106.106.196.163,34736,8333,JP,AS9009
net-rec-000915,2026-03-01T22:45:22+00:00,,20.188.207.148,166.62.145.140,25702,8333,FR,AS15169
net-rec-000916,2026-03-01T22:45:49+00:00,tx_norm_000667,37.43.203.47,154.158.189.135,56910,8333,CH,AS15169
net-rec-000917,2026-03-01T22:46:00+00:00,tx_norm_000735,156.235.56.188,154.158.189.135,41700,8333,SG,AS24940
net-rec-000918,2026-03-01T22:46:13+00:00,tx_norm_000311,128.92.40.36,20.188.207.148,58542,8333,IN,AS8075
net-rec-000919,2026-03-01T22:46:56+00:00,tx_peel_0023,134.45.125.212,121.83.176.237,53139,8333,CA,AS24940
net-rec-000920,2026-03-01T22:47:18+00:00,tx_norm_000428,23.141.103.68,32.103.129.112,43814,8333,CH,AS15169
net-rec-000921,2026-03-01T22:47:31+00:00,tx_peel_0010,111.249.115.193,178.218.155.238,26768,8333,SG,AS8075
net-rec-000922,2026-03-01T22:47:36+00:00,tx_norm_000790,151.103.130.87,116.109.94.90,39614,8333,NL,AS8075
net-rec-000923,2026-03-01T22:47:41+00:00,tx_norm_000555,178.218.155.238,19.252.73.153,58324,8333,SG,AS16509
net-rec-000924,2026-03-01T22:48:06+00:00,,15.133.35.228,166.62.145.140,20429,8333,NL,AS13335
net-rec-000925,2026-03-01T22:48:13+00:00,tx_norm_000829,78.94.228.150,128.92.40.36,41717,8333,US,AS15169
net-rec-000926,2026-03-01T22:48:55+00:00,,19.252.73.153,157.40.25.10,38591,8333,US,AS16509
net-rec-000927,2026-03-01T22:49:23+00:00,tx_norm_000832,41.223.198.59,67.111.75.202,38667,8333,NL,AS8075
net-rec-000928,2026-03-01T22:49:38+00:00,tx_norm_000251,76.93.247.116,121.83.176.237,39303,8333,NL,AS24940
net-rec-000929,2026-03-01T22:49:51+00:00,tx_norm_000135,153.107.192.28,128.92.40.36,21746,8333,FR,AS9009
net-rec-000930,2026-03-01T22:50:28+00:00,,19.252.73.153,32.103.129.112,37659,8333,IN,AS15169
net-rec-000931,2026-03-01T22:50:41+00:00,,37.43.203.47,32.103.129.112,41845,8333,FR,AS24940
net-rec-000932,2026-03-01T22:51:04+00:00,,21.82.139.145,37.43.203.47,28775,8333,DE,AS16509
net-rec-000933,2026-03-01T22:51:22+00:00,,87.24.147.103,187.180.148.210,51530,8333,IN,AS8075
net-rec-000934,2026-03-01T22:51:48+00:00,tx_dust_0016,178.7.198.79,108.14.79.135,9050,8333,IN,AS9009
net-rec-000935,2026-03-01T22:51:56+00:00,tx_norm_000923,134.45.125.212,13.163.200.162,26408,8333,SG,AS16509
net-rec-000936,2026-03-01T22:52:24+00:00,tx_norm_000719,19.252.73.153,19.252.73.153,44404,8333,CH,AS16509
net-rec-000937,2026-03-01T22:52:54+00:00,,67.55.220.81,111.249.115.193,29905,8333,CA,AS9009
net-rec-000938,2026-03-01T22:53:22+00:00,tx_dust_0054,59.83.89.153,116.109.94.90,21664,8333,FR,AS24940
net-rec-000939,2026-03-01T22:53:32+00:00,tx_norm_000784,19.252.73.153,111.249.115.193,9050,8333,CA,AS13335
net-rec-000940,2026-03-01T22:53:55+00:00,,67.55.220.81,111.38.34.87,30893,8333,DE,AS15169
net-rec-000941,2026-03-01T22:54:20+00:00,tx_norm_000880,157.40.25.10,124.239.91.232,40827,8333,IN,AS16509
net-rec-000942,2026-03-01T22:54:31+00:00,tx_norm_000655,124.239.91.232,96.90.226.210,23235,8333,JP,AS24940
net-rec-000943,2026-03-01T22:55:11+00:00,tx_norm_000143,88.2.77.253,78.94.228.150,28313,8333,IN,AS16509
net-rec-000944,2026-03-01T22:55:23+00:00,,108.21.200.15,49.84.129.179,36670,8333,GB,AS9009
net-rec-000945,2026-03-01T22:56:00+00:00,tx_norm_000604,65.97.197.141,187.211.71.236,20486,8333,CA,AS24940
net-rec-000946,2026-03-01T22:56:34+00:00,tx_norm_000504,49.84.129.179,76.93.247.116,57655,8333,NL,AS16509
net-rec-000947,2026-03-01T22:56:47+00:00,tx_norm_000571,30.186.84.203,158.23.29.172,43459,8333,FR,AS15169
net-rec-000948,2026-03-01T22:57:00+00:00,tx_norm_000733,122.107.239.223,67.55.220.81,48396,8333,US,AS8075
net-rec-000949,2026-03-01T22:57:24+00:00,tx_norm_000804,134.144.51.125,96.90.226.210,54556,8333,NL,AS9009
net-rec-000950,2026-03-01T22:58:01+00:00,tx_norm_000793,152.131.143.147,106.106.196.163,51314,8333,CH,AS16509
net-rec-000951,2026-03-01T22:58:05+00:00,tx_norm_000272,87.24.147.103,189.34.196.35,58305,8333,SG,AS13335
net-rec-000952,2026-03-01T22:58:27+00:00,,158.23.29.172,23.141.103.68,40898,8333,GB,AS15169
net-rec-000953,2026-03-01T22:59:07+00:00,tx_norm_000568,166.62.145.140,153.107.192.28,42961,8333,DE,AS8075
net-rec-000954,2026-03-01T22:59:21+00:00,tx_norm_000814,111.249.115.193,166.62.145.140,46590,8333,IN,AS24940
net-rec-000955,2026-03-01T22:59:35+00:00,tx_norm_000193,13.163.200.162,67.40.13.173,31814,8333,US,AS15169
net-rec-000956,2026-03-01T22:59:48+00:00,tx_norm_000251,54.253.90.158,178.218.155.238,38839,8333,FR,AS16509
net-rec-000957,2026-03-01T23:00:29+00:00,tx_peel_0013,108.14.79.135,87.24.147.103,47361,8333,SG,AS9009
net-rec-000958,2026-03-01T23:01:00+00:00,tx_norm_000419,87.24.147.103,154.158.189.135,443,8333,US,AS8075
net-rec-000959,2026-03-01T23:01:26+00:00,tx_norm_000189,151.103.130.87,67.40.13.173,38680,8333,US,AS15169
net-rec-000960,2026-03-01T23:01:43+00:00,tx_dust_0000,23.141.103.68,19.252.73.153,57678,8333,NL,AS13335
net-rec-000961,2026-03-01T23:01:58+00:00,tx_norm_000181,106.106.196.163,179.41.137.154,50387,8333,DE,AS8075
net-rec-000962,2026-03-01T23:02:15+00:00,tx_peel_0005,67.111.75.202,54.253.90.158,1194,8333,CA,AS16509
net-rec-000963,2026-03-01T23:02:47+00:00,tx_peel_0038,152.131.143.147,91.141.254.84,46229,8333,CH,AS15169
net-rec-000964,2026-03-01T23:03:20+00:00,,158.23.29.172,125.246.102.1,38440,8333,CA,AS9009
net-rec-000965,2026-03-01T23:03:45+00:00,tx_norm_000586,152.131.143.147,76.93.247.116,31368,8333,IN,AS24940
net-rec-000966,2026-03-01T23:03:53+00:00,tx_norm_000435,111.249.115.193,163.148.130.24,34610,8333,DE,AS16509
net-rec-000967,2026-03-01T23:04:08+00:00,tx_fee_anomaly_0006,153.107.192.28,16.198.211.242,36972,8333,DE,AS24940
net-rec-000968,2026-03-01T23:04:30+00:00,tx_norm_000204,111.38.34.87,67.55.220.81,42869,8333,IN,AS15169
net-rec-000969,2026-03-01T23:04:45+00:00,tx_norm_000475,35.153.165.77,96.90.226.210,45451,8333,GB,AS24940
net-rec-000970,2026-03-01T23:05:14+00:00,,32.103.129.112,134.144.51.125,9050,8333,IN,AS8075
net-rec-000971,2026-03-01T23:05:35+00:00,tx_norm_000998,128.180.171.110,112.167.147.51,48086,8333,DE,AS24940
net-rec-000972,2026-03-01T23:05:58+00:00,,124.239.91.232,174.148.92.173,48926,8333,DE,AS24940
net-rec-000973,2026-03-01T23:06:40+00:00,tx_norm_000193,65.97.197.141,128.180.171.110,31976,8333,SG,AS13335
net-rec-000974,2026-03-01T23:07:18+00:00,tx_norm_000315,67.55.220.81,189.34.196.35,25096,8333,JP,AS16509
net-rec-000975,2026-03-01T23:07:35+00:00,tx_norm_000438,189.34.196.35,108.21.200.15,32869,8333,CH,AS8075
net-rec-000976,2026-03-01T23:07:54+00:00,tx_norm_000779,153.107.192.28,189.34.196.35,39229,8333,CA,AS13335
net-rec-000977,2026-03-01T23:08:11+00:00,tx_norm_000779,106.106.196.163,128.180.171.110,57212,8333,IN,AS9009
net-rec-000978,2026-03-01T23:08:43+00:00,tx_norm_000528,30.186.84.203,151.103.130.87,37447,8333,US,AS15169
net-rec-000979,2026-03-01T23:09:24+00:00,tx_norm_000512,158.23.29.172,35.153.165.77,40509,8333,IN,AS16509
net-rec-000980,2026-03-01T23:09:32+00:00,tx_norm_000285,15.133.35.228,108.14.79.135,58664,8333,US,AS15169
net-rec-000981,2026-03-01T23:10:12+00:00,tx_norm_000488,122.107.239.223,37.43.203.47,48006,8333,IN,AS24940
net-rec-000982,2026-03-01T23:10:56+00:00,tx_norm_000754,124.239.91.232,108.21.200.15,49858,8333,CA,AS13335
net-rec-000983,2026-03-01T23:11:16+00:00,tx_dust_0001,87.24.147.103,122.107.239.223,25397,8333,JP,AS9009
net-rec-000984,2026-03-01T23:11:41+00:00,,88.2.77.253,106.106.196.163,50628,8333,CH,AS16509
net-rec-000985,2026-03-01T23:12:09+00:00,tx_norm_000828,59.83.89.153,78.94.228.150,24400,8333,IN,AS9009
net-rec-000986,2026-03-01T23:12:17+00:00,tx_norm_000836,96.90.226.210,128.180.171.110,57437,8333,US,AS16509
net-rec-000987,2026-03-01T23:12:48+00:00,tx_norm_000712,166.62.145.140,153.107.192.28,27208,8333,CA,AS13335
net-rec-000988,2026-03-01T23:13:12+00:00,tx_norm_000465,67.40.13.173,74.60.66.208,56837,8333,US,AS13335
net-rec-000989,2026-03-01T23:13:30+00:00,tx_norm_000770,116.109.94.90,59.83.89.153,42115,8333,US,AS16509
net-rec-000990,2026-03-01T23:13:48+00:00,tx_norm_000936,30.186.84.203,125.246.102.1,36098,8333,US,AS24940
net-rec-000991,2026-03-01T23:14:21+00:00,tx_norm_000681,125.246.102.1,35.153.165.77,8080,8333,DE,AS8075
net-rec-000992,2026-03-01T23:14:32+00:00,tx_norm_000187,156.235.56.188,178.7.198.79,51154,8333,FR,AS9009
net-rec-000993,2026-03-01T23:14:52+00:00,tx_norm_000629,174.148.92.173,108.21.200.15,49630,8333,CA,AS24940
net-rec-000994,2026-03-01T23:15:16+00:00,tx_norm_000778,157.40.25.10,74.60.66.208,23059,8333,JP,AS16509
net-rec-000995,2026-03-01T23:15:55+00:00,tx_norm_000311,163.148.130.24,67.111.75.202,53753,8333,FR,AS8075
net-rec-000996,2026-03-01T23:16:28+00:00,,174.148.92.173,112.167.147.51,40638,8333,GB,AS15169
net-rec-000997,2026-03-01T23:17:13+00:00,tx_norm_000584,106.106.196.163,67.111.75.202,27729,8333,JP,AS15169
net-rec-000998,2026-03-01T23:17:32+00:00,tx_norm_000574,30.186.84.203,122.107.239.223,25095,8333,CH,AS9009
net-rec-000999,2026-03-01T23:18:03+00:00,tx_norm_000400,125.246.102.1,32.103.129.112,24010,8333,DE,AS24940
