record_id,timestamp,txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type
tx-rec-000063,2026-03-01T08:54:25+00:00,tx_dust_0012,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000064,2026-03-01T08:54:28+00:00,tx_dust_0013,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000065,2026-03-01T08:54:31+00:00,tx_dust_0014,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000066,2026-03-01T08:54:34+00:00,tx_dust_0015,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000067,2026-03-01T08:54:35+00:00,tx_dust_0016,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000068,2026-03-01T08:54:37+00:00,tx_dust_0017,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000069,2026-03-01T08:54:39+00:00,tx_dust_0018,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000070,2026-03-01T08:54:40+00:00,tx_dust_0019,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000071,2026-03-01T08:54:42+00:00,tx_dust_0020,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000072,2026-03-01T08:54:43+00:00,tx_dust_0021,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000073,2026-03-01T08:54:45+00:00,tx_dust_0022,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000074,2026-03-01T08:54:48+00:00,tx_dust_0023,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000075,2026-03-01T08:54:51+00:00,tx_dust_0024,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000076,2026-03-01T08:54:53+00:00,tx_dust_0025,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000077,2026-03-01T08:54:55+00:00,tx_dust_0026,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000078,2026-03-01T08:54:56+00:00,tx_dust_0027,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000079,2026-03-01T08:54:58+00:00,tx_dust_0028,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000080,2026-03-01T08:55:01+00:00,tx_dust_0029,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000081,2026-03-01T08:55:02+00:00,tx_dust_0030,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000082,2026-03-01T08:55:03+00:00,tx_dust_0031,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000083,2026-03-01T08:55:05+00:00,tx_dust_0032,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000084,2026-03-01T08:55:06+00:00,tx_dust_0033,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000085,2026-03-01T08:55:08+00:00,tx_dust_0034,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000086,2026-03-01T08:55:11+00:00,tx_dust_0035,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000087,2026-03-01T08:55:12+00:00,tx_dust_0036,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000088,2026-03-01T08:55:13+00:00,tx_dust_0037,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000089,2026-03-01T08:55:16+00:00,tx_dust_0038,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000090,2026-03-01T08:55:17+00:00,tx_dust_0039,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000091,2026-03-01T08:55:18+00:00,tx_dust_0040,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000092,2026-03-01T08:55:21+00:00,tx_dust_0041,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000093,2026-03-01T08:55:22+00:00,tx_dust_0042,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000094,2026-03-01T08:55:24+00:00,tx_dust_0043,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000095,2026-03-01T08:55:27+00:00,tx_dust_0044,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000096,2026-03-01T08:55:30+00:00,tx_dust_0045,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000097,2026-03-01T08:55:32+00:00,tx_dust_0046,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000098,2026-03-01T08:55:35+00:00,tx_dust_0047,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000099,2026-03-01T08:55:37+00:00,tx_dust_0048,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000100,2026-03-01T08:55:39+00:00,tx_dust_0049,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000101,2026-03-01T08:55:40+00:00,tx_dust_0050,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000102,2026-03-01T08:55:42+00:00,tx_dust_0051,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000103,2026-03-01T08:55:45+00:00,tx_dust_0052,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000104,2026-03-01T08:55:48+00:00,tx_dust_0053,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000105,2026-03-01T08:55:49+00:00,tx_dust_0054,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000106,2026-03-01T08:55:51+00:00,tx_dust_0055,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000107,2026-03-01T08:55:54+00:00,tx_dust_0056,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000108,2026-03-01T08:55:57+00:00,tx_dust_0057,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000109,2026-03-01T08:55:58+00:00,tx_dust_0058,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000110,2026-03-01T08:56:01+00:00,tx_dust_0059,"[""bc1qattackeryf3k3dh8t8uzx8xppmtc4fj5hw76g6fsqh4vu0""]","[""bc1qdusttargetcqrtqyelp5snyyzlznrk4wtmpjc7lxctz8czqg""]",[5.3e-05],[3e-06],5e-05,P2PKH
tx-rec-000111,2026-03-01T08:59:01+00:00,tx_fee_anomaly_0000,"[""bc1qkqq6y035xf3832ezmjqmyung7pta2mj862806z""]","[""bc1qdkx904vy7ln6sdphrwean56tcnlv368ca9n9gv""]",[0.7856],[0.3617],0.4239,P2WPKH
tx-rec-000112,2026-03-01T09:03:01+00:00,tx_fee_anomaly_0001,"[""bc1qrzytdt0kgppluy480wkx83uxaf5yah4w5gpryf""]","[""bc1qwgtnch524wcqj68ggj6dafcmtn34parpxvcl5d""]",[1.8082],[0.9854],0.8228,P2WPKH
tx-rec-000113,2026-03-01T09:07:01+00:00,tx_fee_anomaly_0002,"[""bc1qdkx904vy7ln6sdphrwean56tcnlv368ca9n9gv""]","[""bc1qv3fn7qh8n0ss4f6yj28vgtpzmywmrjukwrh98n""]",[0.9239],[0.5085],0.4154,P2WPKH
tx-rec-000114,2026-03-01T09:08:01+00:00,tx_fee_anomaly_0003,"[""bc1qg462atcr4s2vp6dgmw3u6ey9evtnt4q2y6fltp""]","[""bc1qn5hzcqnvvvecqsv23nxzrf4nvgqw2tad5jlt63""]",[1.236],[0.5527],0.6833,P2WPKH
tx-rec-000115,2026-03-01T09:10:01+00:00,tx_fee_anomaly_0004,"[""bc1qrqae6lyvnp9f0ss0xnm09taynfed9gpue4jpud""]","[""bc1qvm8x5g990twp6gdlnf9v7eh8llzazp9lpr2mhw""]",[1.4566],[0.6976],0.759,P2WPKH
tx-rec-000116,2026-03-01T09:14:01+00:00,tx_fee_anomaly_0005,"[""bc1qszz4p9ux2z8vtduv6ltqx0qyll7zwhah388j0x""]","[""bc1qkqaudpzltrq0hytslrl6nmu5p2y40c5qfsxvr2""]",[1.2353],[0.5466],0.6887,P2WPKH
tx-rec-000117,2026-03-01T09:15:01+00:00,tx_fee_anomaly_0006,"[""bc1q2xmphldtc863jfk387cd7sjzuz0pgwmmypcxye""]","[""bc1qfy8gd02j8zd0xunt5auq5qg039ukrj4aa2ftg4""]",[1.9444],[0.7307],1.2137,P2WPKH
tx-rec-000118,2026-03-01T09:19:01+00:00,tx_fee_anomaly_0007,"[""bc1q84rhek99gzaxh4vgwg3pvcd3kwvqxntj475t0k""]","[""bc1qrqae6lyvnp9f0ss0xnm09taynfed9gpue4jpud""]",[0.6737],[0.3259],0.3478,P2WPKH
tx-rec-000119,2026-03-01T09:23:01+00:00,tx_fee_anomaly_0008,"[""bc1qxvanm5sksj0c0xwua2wy3h3ss5hk9vf7kr7azn""]","[""bc1qwm0j85fm8fp3z3jjzkehnz90tdrnsrc2ku6sgq""]",[1.4016],[0.6002],0.8014,P2WPKH
tx-rec-000120,2026-03-01T09:26:01+00:00,tx_fee_anomaly_0009,"[""bc1q8sv3gq3l2kjl5cj47l3jtgjg2gtreurl2d3zx3""]","[""bc1qcqjuu9k6ndnujexjdvhhmj563n76dq48trhh76""]",[0.8924],[0.4646],0.4278,P2WPKH
tx-rec-000121,2026-03-01T09:29:01+00:00,tx_fee_anomaly_0010,"[""bc1qh3wqjwtpm4s6zzt5fzfznu9xx3eec9gvtmjff5""]","[""bc1qu02l6n2l296yml0rpa3gzv6umtu6p9rcgl8e47""]",[1.2283],[0.6697],0.5586,P2WPKH
tx-rec-000122,2026-03-01T09:31:01+00:00,tx_fee_anomaly_0011,"[""bc1ql7qs6mr4uy40apyeq3qn4svm4ztdfdjcvu4ynu""]","[""bc1qezy2mxy8lx5r8z6w3qnwg983940erzwhek4hvn""]",[1.304],[0.5283],0.7757,P2WPKH
tx-rec-000123,2026-03-01T09:32:01+00:00,tx_fee_anomaly_0012,"[""bc1qx6w6xzehxyxw0l4zazkhyvg746g96rtls6vwuj""]","[""bc1qv3fn7qh8n0ss4f6yj28vgtpzmywmrjukwrh98n""]",[1.9254],[1.1451],0.7803,P2WPKH
tx-rec-000124,2026-03-01T09:33:01+00:00,tx_fee_anomaly_0013,"[""bc1q57cpjc6xcdsrnqm78k8zaa7qcdxt94pezuytaa""]","[""bc1qz5j0ngrn5fpv34sleyc593kmmsqvpajjra2wyh""]",[1.4824],[0.6972],0.7852,P2WPKH
tx-rec-000125,2026-03-01T09:35:01+00:00,tx_fee_anomaly_0014,"[""bc1qqdg9h7kxq5ml8pjn2fq4s0kxfxwh7ycnx3lkrx""]","[""bc1qakj6y5prmulu02nlnsfnhnayhtpa32gh7mcqrv""]",[0.9353],[0.5234],0.4119,P2WPKH
tx-rec-000126,2026-03-01T09:36:01+00:00,tx_fee_anomaly_0015,"[""bc1qq5n6x9n9dw6eaq8nq0h58p0quzf53er4cw5ss5""]","[""bc1qcpe6g5m0el0n5g2e7csesu930kzdnsnsy7055p""]",[1.7682],[0.7271],1.0411,P2WPKH
tx-rec-000127,2026-03-01T09:39:01+00:00,tx_fee_anomaly_0016,"[""bc1qkaxudtg2w7jy6yk03psvf4kqzsnyr5gc32tkl8""]","[""bc1qarmcwzcwd7yxe8r5rl6dn2w9k2zpn0qfekh5qn""]",[0.9522],[0.5166],0.4356,P2WPKH
tx-rec-000128,2026-03-01T09:43:01+00:00,tx_fee_anomaly_0017,"[""bc1qyqemyaetupurpjnfdd67yh853v4suw2cs5e6us""]","[""bc1qmsk2hmhzwvhzx98l2thkjep6zqgq07lcm9k8hm""]",[0.6968],[0.2891],0.4077,P2WPKH
tx-rec-000129,2026-03-01T09:47:01+00:00,tx_fee_anomaly_0018,"[""bc1q4hmjzzx5vldpsys03922tjnjfq3km9aj7tkenu""]","[""bc1q75qxvc0lxsvvydye4a56ytyn6yqxt8l6aq5ryy""]",[0.5302],[0.2197],0.3105,P2WPKH
tx-rec-000130,2026-03-01T09:49:01+00:00,tx_fee_anomaly_0019,"[""bc1q40mkyarwdfnj68u76tvvxzgka34rhc5n4mwcgm""]","[""bc1qdtkm3azrjsu3zngpdwsn6yfx2456cqdywv9nk5""]",[1.7472],[0.673],1.0742,P2WPKH
tx-rec-000131,2026-03-01T09:49:35+00:00,tx_norm_000131,"[""bc1qrzytdt0kgppluy480wkx83uxaf5yah4w5gpryf""]","[""bc1qsjn93a9ck58qq3fkf7fwlqvse0dsvyfrkm88f0""]",[1.021238],[1.021118],0.00012,P2TR
tx-rec-000132,2026-03-01T09:50:04+00:00,tx_norm_000132,"[""bc1qwm0j85fm8fp3z3jjzkehnz90tdrnsrc2ku6sgq""]","[""bc1quynh6t6rhxkn22vypsfu8q0jdmpmhh0k0j9z0u""]",[0.362945],[0.362825],0.00012,P2WPKH
tx-rec-000133,2026-03-01T09:50:39+00:00,tx_norm_000133,"[""bc1qfy8gd02j8zd0xunt5auq5qg039ukrj4aa2ftg4""]","[""bc1qc694t02thmd363mxzn2nqt58ztstg7qd5whgaq""]",[2.707692],[2.707572],0.00012,P2TR
tx-rec-000134,2026-03-01T09:50:45+00:00,tx_norm_000134,"[""bc1qmmldvmuqam354a6qjf5e6nqnzkh5cg2d05uyjh""]","[""bc1qhjx6lr5emwjezxs9yzg5fqraqvqxn7madpznyj""]",[1.518686],[1.518566],0.00012,P2PKH
tx-rec-000135,2026-03-01T09:51:18+00:00,tx_norm_000135,"[""bc1q39nkczjgm4qvnsr7g8cgf4fpd5x3u34rtklkc4""]","[""bc1qdjp9z0egr8gt50uz5udnnl9u03wg5wuc2g6lue""]",[3.754728],[3.754608],0.00012,P2SH
tx-rec-000136,2026-03-01T09:51:51+00:00,tx_norm_000136,"[""bc1qqdg9h7kxq5ml8pjn2fq4s0kxfxwh7ycnx3lkrx""]","[""bc1qcat4vnp6z866ky8e6nf0m7leq7st34v6cg9vjn""]",[2.170444],[2.170324],0.00012,P2WPKH
tx-rec-000137,2026-03-01T09:52:05+00:00,tx_norm_000137,"[""bc1qcqjuu9k6ndnujexjdvhhmj563n76dq48trhh76""]","[""bc1qpm706a3vaehp3k6wdg9g892sp3dkzlkuufkvhw"", ""bc1qjuaalzh5kdkkgc7ql8s2rqtepuzh2jlvvgjgrf""]",[4.147893],"[3.757018, 0.390755]",0.00012,P2TR
tx-rec-000138,2026-03-01T09:52:47+00:00,tx_norm_000138,"[""bc1qqjut3v20xvllqf40ctmux3v8ljeacc6j4jwdru""]","[""bc1qraafea5fypwmak0aflngg7hwt63jncusp8708h""]",[0.548536],[0.548416],0.00012,P2TR
tx-rec-000139,2026-03-01T09:53:25+00:00,tx_norm_000139,"[""bc1qv3h8z28ne8gtgvg4hn4fk03mmaj7pyd28gkmhp""]","[""bc1qsdeljr33auxdy9m7xl9f43aytywulqylssyggl"", ""bc1q9enf0pknmslq3x4ta3sgephk5etky5pxtrdykk""]",[2.974633],"[2.183728, 0.790785]",0.00012,P2TR
tx-rec-000140,2026-03-01T09:53:49+00:00,tx_norm_000140,"[""bc1qhjx6lr5emwjezxs9yzg5fqraqvqxn7madpznyj""]","[""bc1qz5dkcg984aem8v6clcshjha0yjy7d2hwnhkvfw"", ""bc1qapp9m5u4r444779j7qa2h7xc0pxup53jr498za""]",[4.104531],"[3.212974, 0.891437]",0.00012,P2TR
tx-rec-000141,2026-03-01T09:54:49+00:00,tx_norm_000141,"[""bc1qn098rpw3f07j07nk8lt0tqc5yc34vmtrkzekum""]","[""bc1qt6gfp8gargkathudyzgaejyut59nvk4vvas9w5""]",[2.659698],[2.659578],0.00012,P2TR
tx-rec-000142,2026-03-01T09:55:28+00:00,tx_norm_000142,"[""bc1qmmldvmuqam354a6qjf5e6nqnzkh5cg2d05uyjh""]","[""bc1q84rhek99gzaxh4vgwg3pvcd3kwvqxntj475t0k"", ""bc1q8eue4llkpkygqgaqutfhn8pqt3zhejxqktdwkn""]",[4.786717],"[3.694182, 1.092415]",0.00012,P2PKH
tx-rec-000143,2026-03-01T09:55:39+00:00,tx_norm_000143,"[""bc1qy4zh8m7xksekd9jh4zhuxdfl859xlf5ceuhnp9""]","[""bc1qg462atcr4s2vp6dgmw3u6ey9evtnt4q2y6fltp"", ""bc1qvlq28a3849ndd79xnm6r6eznkpus82c97ywcne""]",[0.630055],"[0.303005, 0.32693]",0.00012,P2PKH
tx-rec-000144,2026-03-01T09:55:54+00:00,tx_norm_000144,"[""bc1qrzytdt0kgppluy480wkx83uxaf5yah4w5gpryf""]","[""bc1qh23xwl2xcylsqe368uewcs5zrjz2fucsyes09z"", ""bc1qee9f8sxtpartfv6anm9m702k649qr85hcatzgt""]",[4.043161],"[3.349186, 0.693855]",0.00012,P2SH
tx-rec-000145,2026-03-01T09:56:39+00:00,tx_norm_000145,"[""bc1qzhsd8sragjejpvtm6jg6ypyrhd8h3d27xdhg2z""]","[""bc1qq5n6x9n9dw6eaq8nq0h58p0quzf53er4cw5ss5""]",[1.878379],[1.878259],0.00012,P2TR
tx-rec-000146,2026-03-01T09:57:09+00:00,tx_norm_000146,"[""bc1qvlq28a3849ndd79xnm6r6eznkpus82c97ywcne""]","[""bc1qnt3sga272xjzk9s7dsvc4dwrwezhhxjtr3mukc""]",[0.457228],[0.457108],0.00012,P2WPKH
tx-rec-000147,2026-03-01T09:57:47+00:00,tx_norm_000147,"[""bc1qdtkm3azrjsu3zngpdwsn6yfx2456cqdywv9nk5""]","[""bc1qp63vacy36erkw3mmh0y6w6477qrr9a82lu5dfa""]",[3.425421],[3.425301],0.00012,P2SH
tx-rec-000148,2026-03-01T09:58:01+00:00,tx_norm_000148,"[""bc1qwm0j85fm8fp3z3jjzkehnz90tdrnsrc2ku6sgq""]","[""bc1qq5n6x9n9dw6eaq8nq0h58p0quzf53er4cw5ss5""]",[2.639037],[2.638917],0.00012,P2WPKH
tx-rec-000149,2026-03-01T09:58:39+00:00,tx_norm_000149,"[""bc1q75qxvc0lxsvvydye4a56ytyn6yqxt8l6aq5ryy""]","[""bc1qu857msn6shssgxlnmvn53ga92jag2u3vvmjgkt"", ""bc1qz5dkcg984aem8v6clcshjha0yjy7d2hwnhkvfw""]",[3.218294],"[1.820263, 1.397911]",0.00012,P2SH
tx-rec-000150,2026-03-01T09:58:54+00:00,tx_norm_000150,"[""bc1qq5n6x9n9dw6eaq8nq0h58p0quzf53er4cw5ss5""]","[""bc1qv3h8z28ne8gtgvg4hn4fk03mmaj7pyd28gkmhp"", ""bc1qtcf5eshvaqtxkyk587nxv3r79pmv7srkhvcy0x""]",[3.54511],"[3.194074, 0.350916]",0.00012,P2TR
tx-rec-000151,2026-03-01T09:59:03+00:00,tx_norm_000151,"[""bc1qn098rpw3f07j07nk8lt0tqc5yc34vmtrkzekum""]","[""bc1q84rhek99gzaxh4vgwg3pvcd3kwvqxntj475t0k"", ""bc1qcpe6g5m0el0n5g2e7csesu930kzdnsnsy7055p""]",[3.555076],"[2.702132, 0.852824]",0.00012,P2WPKH
